Year,Month,wellAPI,boreID,compSubId,BHP,Qo,Qw,Qg,Qs,CompL,FlowDays,Pressure,Status
2007,5,2ECFC84094,00,00,14.7,17.562763,255.287312,0,0,62.33596,31,0,1
2007,6,2ECFC84094,00,00,14.7,16.05578,327.908416,0,0,62.33596,30,0,1
2007,7,2ECFC84094,00,00,14.7,15.426258,355.420986,0,0,62.33596,31,0,1
2007,8,2ECFC84094,00,00,14.7,16.101905,347.429552,0,0,62.33596,31,0,1
2007,9,2ECFC84094,00,00,14.7,22.725071,347.188592,0,0,62.33596,30,0,1
2007,10,2ECFC84094,00,00,14.7,20.40332,337.929994,0,0,62.33596,31,0,1
2007,11,2ECFC84094,00,00,14.7,16.768625,313.63538,0,0,62.33596,30,0,1
2007,12,2ECFC84094,00,00,14.7,16.256107,310.116501,0,0,62.33596,31,0,1
2008,1,2ECFC84094,00,00,14.7,15.38162,361.160457,0,0,62.33596,31,0,1
2008,2,2ECFC84094,00,00,14.7,15.171447,366.542162,0,0,62.33596,29,0,1
2008,3,2ECFC84094,00,00,14.7,16.274368,346.143272,0,0,62.33596,29.999971,0,1
2008,4,2ECFC84094,00,00,0,16.917483,362.786018,0,0,62.33596,30,0,1
2008,5,2ECFC84094,00,00,14.7,16.767407,349.010468,0,0,62.33596,31,0,1
2008,6,2ECFC84094,00,00,14.7,14.713954,364.783457,0,0,62.33596,30,0,1
2008,7,2ECFC84094,00,00,14.7,14.079022,383.333361,0,0,62.33596,31,0,1
2008,8,2ECFC84094,00,00,14.7,13.537287,403.65728,0,0,62.33596,31,0,1
2008,9,2ECFC84094,00,00,14.7,21.385342,371.493947,13.722269,0,62.33596,30,0,1
2008,10,2ECFC84094,00,00,14.7,21.80331,368.164471,13.990465,0,62.33596,31,0,1
2008,11,2ECFC84094,00,00,14.7,17.051666,308.147953,13.676865,0,62.33596,22.99998,0,1
2008,12,2ECFC84094,00,00,14.7,27.817177,508.472109,14.528553,0,62.33596,31,0,1
2009,1,2ECFC84094,00,00,14.7,27.940944,497.2218,14.261532,0,62.33596,31,0,1
2009,2,2ECFC84094,00,00,14.7,27.046168,481.170215,14.125865,0,62.33596,28,0,1
2009,3,2ECFC84094,00,00,0,28.229058,489.930977,14.088399,0,62.33596,31,0,1
2009,4,2ECFC84094,00,00,0,31.824325,506.643268,14.294434,0,62.33596,30,0,1
2009,5,2ECFC84094,00,00,14.7,31.175122,508.981584,14.288606,0,62.33596,31,0,1
2009,6,2ECFC84094,00,00,14.7,31.193248,481.903845,14.296913,0,62.33596,28.99998,0,1
2009,7,2ECFC84094,00,00,14.7,35.263497,473.538387,14.142139,0,62.33596,31,0,1
2009,8,2ECFC84094,00,00,0,30.793676,435.510558,14.113775,0,62.33596,25.999979,0,1
2009,9,2ECFC84094,00,00,14.7,36.055268,504.773761,14.205995,0,62.33596,30,0,1
2009,10,2ECFC84094,00,00,14.7,35.527262,511.973232,14.24792,0,62.33596,31,0,1
2009,11,2ECFC84094,00,00,14.7,32.050758,497.100977,14.113863,0,62.33596,28.99998,0,1
2009,12,2ECFC84094,00,00,14.7,28.740358,491.710043,14.031759,0,62.33596,29.999971,0,1
2010,1,2ECFC84094,00,00,14.7,23.552282,434.477623,13.919613,0,62.33596,26.999977,0,1
2010,2,2ECFC84094,00,00,14.7,21.850338,371.455756,14.020642,0,62.33596,21.999992,0,1
2010,3,2ECFC84094,00,00,14.7,17.854935,281.984834,13.827321,0,62.33596,22.999985,0,1
2010,4,2ECFC84094,00,00,14.7,13.856444,217.294233,0,0,62.33596,19.99998,0,1
2010,5,2ECFC84094,00,00,14.7,21.425922,316.491483,13.748308,0,62.33596,27.999975,0,1
2010,6,2ECFC84094,00,00,14.7,13.831285,179.178012,0,0,62.33596,21.99999,0,1
2010,7,2ECFC84094,00,00,14.7,6.614442,85.326297,0,0,62.33596,11.999976,0,1
2010,8,2ECFC84094,00,00,0,18.370292,199.623858,0,0,62.33596,28.999973,0,1
2010,9,2ECFC84094,00,00,0,6.95443,164.377424,0,0,62.33596,30,0,1
2010,10,2ECFC84094,00,00,0,3.883448,97.73345,0,0,62.33596,17.999995,0,1
2010,11,2ECFC84094,00,00,14.7,1.951937,171.119783,0,0,62.33596,18,0,1
2010,12,2ECFC84094,00,00,14.7,13.338448,264.950083,0,0,62.33596,31,0,1
2011,1,2ECFC84094,00,00,0,14.507135,243.467567,0,0,62.33596,31,0,1
2011,2,2ECFC84094,00,00,0,13.028885,240.724158,0,0,62.33596,28,0,1
2011,3,2ECFC84094,00,00,14.7,12.299615,252.757096,0,0,62.33596,31,0,1
2011,4,2ECFC84094,00,00,14.7,15.009575,241.353968,0,0,62.33596,28.99998,0,1
2011,5,2ECFC84094,00,00,14.7,13.299898,245.443562,0,0,62.33596,29.999971,0,1
2011,6,2ECFC84094,00,00,0,13.523085,245.259572,0,0,62.33596,30,0,1
2011,7,2ECFC84094,00,00,14.7,13.636707,247.320266,0,0,62.33596,29.999971,0,1
2011,8,2ECFC84094,00,00,0,15.2051,259.70311,0,0,62.33596,31,0,1
2011,9,2ECFC84094,00,00,0,15.137468,253.09846,0,0,62.33596,30,0,1
2011,10,2ECFC84094,00,00,0,15.203071,255.411594,0,0,62.33596,31,0,1
2011,11,2ECFC84094,00,00,14.7,8.512205,156.493615,0,0,62.33596,18,0,1
2011,12,2ECFC84094,00,00,14.7,8.268052,149.460949,0,0,62.33596,19.999991,0,1
2012,1,2ECFC84094,00,00,0,12.618164,211.985151,0,0,62.33596,29.999971,0,1
2012,2,2ECFC84094,00,00,14.7,7.176886,124.616842,0,0,62.33596,17.999981,0,1
2012,3,2ECFC84094,00,00,0,3.44722,72.966152,0,0,62.33596,17.999995,0,1
2012,4,2ECFC84094,00,00,14.7,4.77606,146.86384,0,0,62.33596,30,0,1
2012,5,2ECFC84094,00,00,0,10.503977,119.868911,0,0,62.33596,31,0,1
2012,6,2ECFC84094,00,00,14.7,14.370111,121.833554,0,0,62.33596,30,0,1
2012,7,2ECFC84094,00,00,14.7,14.036414,153.124507,0,0,62.33596,31,0,1
2012,8,2ECFC84094,00,00,14.7,13.884241,119.909354,0,0,62.33596,31,0,1
2012,9,2ECFC84094,00,00,14.7,13.837575,119.506323,0,0,62.33596,30,0,1
2012,10,2ECFC84094,00,00,14.7,13.573809,114.14339,0,0,62.33596,31,0,1
2012,11,2ECFC84094,00,00,0,13.604852,114.404432,0,0,62.33596,30,0,1
2012,12,2ECFC84094,00,00,14.7,13.837575,122.651229,0,0,62.33596,31,0,1
2013,1,2ECFC84094,00,00,14.7,12.541063,113.496622,0,0,62.33596,29.999971,0,1
2013,2,2ECFC84094,00,00,14.7,12.339253,102.415796,0,0,62.33596,28,0,1
2013,3,2ECFC84094,00,00,14.7,12.476136,102.304315,0,0,62.33596,31,0,1
2013,4,2ECFC84094,00,00,14.7,11.007161,112.661535,0,0,62.33596,30,0,1
2013,5,2ECFC84094,00,00,14.7,9.304856,117.639962,0,0,62.33596,28.999973,0,1
2013,6,2ECFC84094,00,00,14.7,7.690337,141.630369,0,0,62.33596,30,0,1
2013,7,2ECFC84094,00,00,14.7,6.719948,150.526836,0,0,62.33596,31,0,1
2013,8,2ECFC84094,00,00,14.7,7.281973,169.471367,0,0,62.33596,31,0,1
2013,9,2ECFC84094,00,00,14.7,7.501643,173.788055,0,0,62.33596,28.99998,0,1
2013,10,2ECFC84094,00,00,14.7,5.157642,150.216305,0,0,62.33596,21.999987,0,1
2013,11,2ECFC84094,00,00,14.7,6.93556,229.503985,0,0,62.33596,28.99998,0,1
2013,12,2ECFC84094,00,00,14.7,6.904584,227.851283,0,0,62.33596,29.999971,0,1
2014,1,2ECFC84094,00,00,0,7.553855,219.691283,0,0,62.33596,28.999973,0,1
2014,2,2ECFC84094,00,00,14.7,8.059938,230.018229,0,0,62.33596,26.99998,0,1
2014,3,2ECFC84094,00,00,14.7,8.166604,235.575115,0,0,62.33596,29.999971,0,1
2014,4,2ECFC84094,00,00,14.7,8.508012,248.695733,0,0,62.33596,30,0,1
2014,5,2ECFC84094,00,00,0,7.62284,262.987971,0,0,62.33596,29.999971,0,1
2014,6,2ECFC84094,00,00,14.7,8.065629,263.063583,0,0,62.33596,30,0,1
2014,7,2ECFC84094,00,00,0,7.401682,262.423274,0,0,62.33596,28.999973,0,1
2014,8,2ECFC84094,00,00,0,7.687767,272.275074,0,0,62.33596,31,0,1
2014,9,2ECFC84094,00,00,14.7,7.625342,271.3351,0,0,62.33596,30,0,1
2014,10,2ECFC84094,00,00,14.7,8.943699,270.866321,0,0,62.33596,31,0,1
2014,11,2ECFC84094,00,00,0,8.847661,267.325768,0,0,62.33596,28.99998,0,1
2014,12,2ECFC84094,00,00,0,8.726599,276.566072,0,0,62.33596,31,0,1
2015,1,2ECFC84094,00,00,14.7,8.566311,267.532479,0,0,62.33596,31,0,1
2015,2,2ECFC84094,00,00,0,6.833426,198.790569,0,0,62.33596,21.999992,0,1
2015,3,2ECFC84094,00,00,0,8.332979,248.707376,0,0,62.33596,29.999971,0,1
2015,4,2ECFC84094,00,00,0,8.304641,242.751052,0,0,62.33596,28.99998,0,1
2015,5,2ECFC84094,00,00,14.7,8.817903,265.893698,0,0,62.33596,31,0,1
2015,6,2ECFC84094,00,00,0,5.815974,158.969972,0,0,62.33596,19.99998,0,1
2015,7,2ECFC84094,00,00,0,8.477036,250.398605,0,0,62.33596,31,0,1
2015,8,2ECFC84094,00,00,0,8.328921,237.694604,0,0,62.33596,31,0,1
2015,9,2ECFC84094,00,00,14.7,8.445114,247.506794,0,0,62.33596,28.99998,0,1
2015,10,2ECFC84094,00,00,0,8.809787,260.90524,0,0,62.33596,31,0,1
2015,11,2ECFC84094,00,00,14.7,8.707189,262.555231,0,0,62.33596,30,0,1
2015,12,2ECFC84094,00,00,0,8.637325,257.790923,0,0,62.33596,31,0,1
2016,1,2ECFC84094,00,00,14.7,8.211241,250.372854,0,0,62.33596,29.999971,0,1
2016,2,2ECFC84094,00,00,14.7,9.368559,280.278113,0,0,62.33596,29,0,1
2016,3,2ECFC84094,00,00,0,12.037878,336.403209,14.125865,0,62.33596,31,0,1
2016,4,2ECFC84094,00,00,14.7,9.105543,295.289639,0,0,62.33596,30,0,1
2016,5,2ECFC84094,00,00,0,8.835555,296.637423,0,0,62.33596,31,0,1
2016,6,2ECFC84094,00,00,14.7,7.104546,235.886621,0,0,62.33596,22.99998,0,1
2016,7,2ECFC84094,00,00,0,8.728628,311.898332,0,0,62.33596,29.999971,0,1
2016,8,2ECFC84094,00,00,14.7,8.499761,303.958161,0,0,62.33596,31,0,1
2016,9,2ECFC84094,00,00,14.7,8.797762,263.019173,56.503459,0,62.33596,30,0,1
2016,10,2ECFC84094,00,00,14.7,8.602223,234.714888,84.75519,0,62.33596,31,0,1
2016,11,2ECFC84094,00,00,0,8.618922,231.874765,70.629321,0,62.33596,30,0,1
2016,12,2ECFC84094,00,00,14.7,8.713005,227.425813,42.377595,0,62.33596,31,0,1
2017,1,2ECFC84094,00,00,14.7,3.227685,89.442267,5.468077,0,62.33596,11.999976,0,1
2017,2,2ECFC84094,00,00,14.7,2.224794,68.83744,0,0,62.33596,7.999992,0,1
2017,3,2ECFC84094,00,00,0,10.06369,229.376265,0,0,62.33596,31,0,1
2017,4,2ECFC84094,00,00,0,7.15151,275.728344,0,0,62.33596,30,0,1
2017,5,2ECFC84094,00,00,14.7,8.229705,270.547111,0,0,62.33596,31,0,1
2017,6,2ECFC84094,00,00,0,10.302494,254.728992,0,0,62.33596,30,0,1
2017,7,2ECFC84094,00,00,0,11.768837,268.866309,0,0,62.33596,31,0,1
2017,8,2ECFC84094,00,00,14.7,11.107596,278.937094,0,0,62.33596,31,0,1
2017,9,2ECFC84094,00,00,14.7,8.921252,282.358021,0,0,62.33596,30,0,1
2017,10,2ECFC84094,00,00,0,7.236524,264.940046,0,0,62.33596,29.999971,0,1
2017,11,2ECFC84094,00,00,0,7.112094,289.803891,0,0,62.33596,28.99998,0,1
2017,12,2ECFC84094,00,00,0,6.774325,273.109483,0,0,62.33596,21.999987,0,1
2018,2,2ECFC84094,00,00,14.7,6.763564,293.348494,0,0,62.33596,19.99998,0,1
2018,3,2ECFC84094,00,00,0,9.906445,317.273266,0,0,62.33596,26.999977,0,1
2018,4,2ECFC84094,00,00,0,6.16443,107.770383,0,0,62.33596,10.99998,0,1
2018,5,2ECFC84094,00,00,14.7,5.621261,103.123612,0,0,62.33596,10.999978,0,1
2018,6,2ECFC84094,00,00,0,13.299167,231.161088,0,0,62.33596,24,0,1
2018,7,2ECFC84094,00,00,14.7,15.267389,273.056533,0,0,62.33596,28.999973,0,1
2018,8,2ECFC84094,00,00,14.7,15.781328,267.025834,0,0,62.33596,28.999973,0,1
2018,9,2ECFC84094,00,00,0,9.184795,162.141572,0,0,62.33596,15.99999,0,1
2018,10,2ECFC84094,00,00,0,1.879841,34.222229,0,0,62.33596,3.999992,0,1
2018,11,2ECFC84094,00,00,0,15.403946,281.324805,0,0,62.33596,28.99998,0,1
2018,12,2ECFC84094,00,00,0,14.944581,279.101647,0,0,62.33596,29.999971,0,1
2005,1,2ECFC840F8,00,00,0,37.375654,291.403409,10.67028,0,45.93176,31,0,1
2005,2,2ECFC840F8,00,00,0,40.391791,378.272326,10.7992,0,45.93176,28,0,1
2005,3,2ECFC840F8,00,00,0,32.114535,632.845266,10.60646,0,45.93176,31,0,1
2005,4,2ECFC840F8,00,00,0,40.967606,656.121834,10.782008,0,45.93176,30,0,1
2005,5,2ECFC840F8,00,00,0,50.898737,534.122555,10.584273,0,45.93176,28.999973,0,1
2005,6,2ECFC840F8,00,00,0,37.384513,582.31134,10.67281,0,45.93176,27.99999,0,1
2005,7,2ECFC840F8,00,00,0,24.668216,614.175324,10.653987,0,45.93176,29.999971,0,1
2005,8,2ECFC840F8,00,00,0,30.712517,649.977137,10.557433,0,45.93176,29.999971,0,1
2005,9,2ECFC840F8,00,00,0,44.294915,626.456653,10.658469,0,45.93176,28.99998,0,1
2005,10,2ECFC840F8,00,00,0,32.769892,696.36021,10.614772,0,45.93176,31,0,1
2005,11,2ECFC840F8,00,00,0,24.075283,671.021342,10.397904,0,45.93176,28.99998,0,1
2005,12,2ECFC840F8,00,00,0,24.952272,632.540082,10.507251,0,45.93176,31,0,1
2006,1,2ECFC840F8,00,00,0,20.959259,663.074742,0,0,45.93176,29.999971,0,1
2006,2,2ECFC840F8,00,00,0,21.012447,635.467316,0,0,45.93176,28,0,1
2006,3,2ECFC840F8,00,00,0,21.152012,574.950109,0,0,45.93176,28.999973,0,1
2006,4,2ECFC840F8,00,00,0,14.657346,604.137577,0,0,45.93176,27.99999,0,1
2006,5,2ECFC840F8,00,00,0,22.401856,583.692824,0,0,45.93176,31,0,1
2006,6,2ECFC840F8,00,00,0,24.326874,518.349581,10.506565,0,45.93176,27.99999,0,1
2006,7,2ECFC840F8,00,00,0,25.159226,588.096912,10.594399,0,45.93176,31,0,1
2006,8,2ECFC840F8,00,00,0,22.618956,616.366557,0,0,45.93176,29.999971,0,1
2006,9,2ECFC840F8,00,00,0,18.376718,657.759774,0,0,45.93176,30,0,1
2006,10,2ECFC840F8,00,00,0,20.687377,603.068383,0,0,45.93176,29.999971,0,1
2006,11,2ECFC840F8,00,00,0,20.672498,602.634619,10.551593,0,45.93176,27,0,1
2006,12,2ECFC840F8,00,00,0,20.318105,648.274505,10.69479,0,45.93176,29.999971,0,1
2007,1,2ECFC840F8,00,00,0,22.136061,664.081842,0,0,45.93176,31,0,1
2007,2,2ECFC840F8,00,00,0,22.245698,647.596981,0,0,45.93176,28,0,1
2007,3,2ECFC840F8,00,00,0,20.577812,664.725712,0,0,45.93176,29.999971,0,1
2007,4,2ECFC840F8,00,00,0,20.93038,698.31359,10.683221,0,45.93176,30,0,1
2007,5,2ECFC840F8,00,00,0,28.93311,646.592108,10.594399,0,45.93176,31,0,1
2007,6,2ECFC840F8,00,00,0,26.689746,658.982552,0,0,45.93176,28.99998,0,1
2007,7,2ECFC840F8,00,00,0,23.887063,561.97457,0,0,45.93176,28.999973,0,1
2007,8,2ECFC840F8,00,00,0,28.93311,596.273674,0,0,45.93176,31,0,1
2007,9,2ECFC840F8,00,00,0,29.379686,628.850313,10.529029,0,45.93176,30,0,1
2007,10,2ECFC840F8,00,00,0,28.71804,616.189229,10.515647,0,45.93176,31,0,1
2007,11,2ECFC840F8,00,00,0,28.857634,589.072099,10.566761,0,45.93176,28.99998,0,1
2007,12,2ECFC840F8,00,00,0,29.158327,530.433377,0,0,45.93176,31,0,1
2008,1,2ECFC840F8,00,00,0,28.304129,605.708362,0,0,45.93176,31,0,1
2008,2,2ECFC840F8,00,00,0,30.614007,656.014446,10.523571,0,45.93176,29,0,1
2008,3,2ECFC840F8,00,00,0,25.092271,665.572463,10.566204,0,45.93176,29.999971,0,1
2008,4,2ECFC840F8,00,00,0,20.963926,682.280477,0,0,45.93176,30,0,1
2008,5,2ECFC840F8,00,00,0,24.376045,655.028056,0,0,45.93176,31,0,1
2008,6,2ECFC840F8,00,00,0,26.406705,744.540251,0,0,45.93176,30,0,1
2008,7,2ECFC840F8,00,00,0,29.050791,733.848239,10.637489,0,45.93176,31,0,1
2008,8,2ECFC840F8,00,00,0,24.303002,752.769878,0,0,45.93176,31,0,1
2008,9,2ECFC840F8,00,00,0,16.473003,732.743587,0,0,45.93176,30,0,1
2008,10,2ECFC840F8,00,00,0,19.052027,759.540795,10.696926,0,45.93176,31,0,1
2008,11,2ECFC840F8,00,00,0,21.020533,768.204964,10.729237,0,45.93176,30,0,1
2008,12,2ECFC840F8,00,00,0,21.831716,758.9732,10.815534,0,45.93176,31,0,1
2009,1,2ECFC840F8,00,00,0,21.80534,744.588198,10.802467,0,45.93176,31,0,1
2009,2,2ECFC840F8,00,00,0,22.986996,718.343654,10.755207,0,45.93176,28,0,1
2009,3,2ECFC840F8,00,00,0,15.982195,711.52736,10.76801,0,45.93176,29.999971,0,1
2009,4,2ECFC840F8,00,00,0,14.003207,738.987378,0,0,45.93176,28.99998,0,1
2009,5,2ECFC840F8,00,00,0,13.354679,822.266704,0,0,45.93176,31,0,1
2009,6,2ECFC840F8,00,00,0,10.225129,766.283211,0,0,45.93176,30,0,1
2009,7,2ECFC840F8,00,00,0,11.143103,766.397807,0,0,45.93176,31,0,1
2009,8,2ECFC840F8,00,00,0,8.505442,595.380922,0,0,45.93176,21.999987,0,1
2009,9,2ECFC840F8,00,00,0,6.985879,580.463013,0,0,45.93176,21.99999,0,1
2009,10,2ECFC840F8,00,00,0,6.610384,626.183633,0,0,45.93176,25.999979,0,1
2009,11,2ECFC840F8,00,00,0,6.809764,663.64244,0,0,45.93176,25.99998,0,1
2009,12,2ECFC840F8,00,00,0,7.121685,722.527241,0,0,45.93176,27.999975,0,1
2010,1,2ECFC840F8,00,00,0,7.710086,747.235777,0,0,45.93176,29.999971,0,1
2010,2,2ECFC840F8,00,00,0,7.581463,690.544961,0,0,45.93176,26.99998,0,1
2010,3,2ECFC840F8,00,00,0,7.263712,696.656029,0,0,45.93176,27.999975,0,1
2010,4,2ECFC840F8,00,00,0,7.627439,568.879822,0,0,45.93176,24.99999,0,1
2010,5,2ECFC840F8,00,00,0,3.082005,681.739557,0,0,45.93176,29.999971,0,1
2010,6,2ECFC840F8,00,00,0,2.396416,685.974186,0,0,45.93176,30,0,1
2010,7,2ECFC840F8,00,00,0,2.625487,732.510852,0,0,45.93176,29.999971,0,1
2010,8,2ECFC840F8,00,00,0,2.333315,575.162231,0,0,45.93176,25.999979,0,1
2010,9,2ECFC840F8,00,00,0,3.144903,722.069808,0,0,45.93176,30,0,1
2010,10,2ECFC840F8,00,00,0,1.968101,739.349846,0,0,45.93176,31,0,1
2010,11,2ECFC840F8,00,00,0,2.350291,670.420512,0,0,45.93176,28.99998,0,1
2010,12,2ECFC840F8,00,00,0,6.200532,626.253729,0,0,45.93176,27.999975,0,1
2011,1,2ECFC840F8,00,00,0,6.372994,662.154116,0,0,45.93176,28.999973,0,1
2011,2,2ECFC840F8,00,00,0,5.424958,530.440356,0,0,45.93176,22.999984,0,1
2011,3,2ECFC840F8,00,00,0,6.500819,708.589332,0,0,45.93176,31,0,1
2011,4,2ECFC840F8,00,00,0,4.212074,578.859294,0,0,45.93176,24.99999,0,1
2011,5,2ECFC840F8,00,00,0,2.280562,299.893917,0,0,45.93176,13.999972,0,1
2015,10,2ECFC840F8,00,00,0,3.956491,568.564185,0,0,45.93176,26.999977,0,1
2015,11,2ECFC840F8,00,00,0,4.404961,724.817497,0,0,45.93176,28.99998,0,1
2015,12,2ECFC840F8,00,00,0,0.890718,206.040275,0,0,22.96588,5.999988,0,1
2005,1,2ECFC8410C,00,00,14.7,31.560627,509.38852,14.175989,0,44.29134,31,0,1
2005,2,2ECFC8410C,00,00,14.7,9.594201,366.378567,0,0,44.29134,25.999988,0,1
2005,3,2ECFC8410C,00,00,14.7,14.996117,409.269009,14.032832,0,44.29134,31,0,1
2005,4,2ECFC8410C,00,00,14.7,16.609283,410.121523,0,0,44.29134,28.99998,0,1
2005,5,2ECFC8410C,00,00,14.7,25.043575,395.688498,0,0,44.29134,28.999973,0,1
2005,6,2ECFC8410C,00,00,14.7,29.868195,379.574976,13.974797,0,44.29134,27.99999,0,1
2005,7,2ECFC8410C,00,00,14.7,44.089517,393.700739,13.946163,0,44.29134,31,0,1
2005,8,2ECFC8410C,00,00,0,33.964957,372.985535,14.125865,0,44.29134,31,0,1
2005,9,2ECFC8410C,00,00,14.7,29.499193,417.38219,14.09581,0,44.29134,30,0,1
2005,10,2ECFC8410C,00,00,14.7,24.589086,379.554605,14.159749,0,44.29134,31,0,1
2005,11,2ECFC8410C,00,00,14.7,17.544367,435.476249,0,0,44.29134,28.99998,0,1
2005,12,2ECFC8410C,00,00,0,20.541291,434.479431,13.979497,0,44.29134,29.999971,0,1
2006,1,2ECFC8410C,00,00,14.7,16.954072,442.689664,0,0,44.29134,28.999973,0,1
2006,2,2ECFC8410C,00,00,0,23.088082,391.282249,0,0,44.29134,26.99998,0,1
2006,3,2ECFC8410C,00,00,0,24.396334,391.592434,0,0,44.29134,29.999971,0,1
2006,4,2ECFC8410C,00,00,14.7,18.86313,362.952642,0,0,44.29134,28.99998,0,1
2006,5,2ECFC8410C,00,00,0,22.539826,393.480971,0,0,44.29134,29.999971,0,1
2006,6,2ECFC8410C,00,00,14.7,20.659918,492.081704,0,0,44.29134,30,0,1
2006,7,2ECFC8410C,00,00,0,18.098411,502.230898,0,0,44.29134,31,0,1
2006,8,2ECFC8410C,00,00,14.7,19.015506,550.138249,0,0,44.29134,31,0,1
2006,9,2ECFC8410C,00,00,14.7,16.219314,540.851776,0,0,44.29134,30,0,1
2006,10,2ECFC8410C,00,00,14.7,16.739001,494.110517,0,0,44.29134,31,0,1
2006,11,2ECFC8410C,00,00,14.7,17.007637,468.654891,14.146793,0,44.29134,27.99999,0,1
2006,12,2ECFC8410C,00,00,14.7,17.544503,474.954755,0,0,44.29134,29.999971,0,1
2007,1,2ECFC8410C,00,00,14.7,15.207129,485.994505,0,0,44.29134,31,0,1
2007,2,2ECFC8410C,00,00,14.7,17.157694,455.291672,0,0,44.29134,28,0,1
2007,3,2ECFC8410C,00,00,14.7,21.839832,537.645258,14.426073,0,44.29134,29.999971,0,1
2007,4,2ECFC8410C,00,00,14.7,21.739668,574.822398,14.359911,0,44.29134,30,0,1
2007,5,2ECFC8410C,00,00,14.7,21.296068,550.471087,0,0,44.29134,31,0,1
2007,6,2ECFC8410C,00,00,14.7,19.735317,536.553904,0,0,44.29134,28.99998,0,1
2007,7,2ECFC8410C,00,00,14.7,16.041036,537.374701,0,0,44.29134,31,0,1
2007,8,2ECFC8410C,00,00,14.7,18.240439,500.039628,0,0,44.29134,31,0,1
2007,9,2ECFC8410C,00,00,14.7,16.831522,459.438224,0,0,44.29134,30,0,1
2007,10,2ECFC8410C,00,00,14.7,14.53554,440.490065,0,0,44.29134,31,0,1
2007,11,2ECFC8410C,00,00,14.7,19.3139,424.261991,0,0,44.29134,30,0,1
2007,12,2ECFC8410C,00,00,14.7,16.511757,320.709127,0,0,44.29134,26.999977,0,1
2008,1,2ECFC8410C,00,00,14.7,16.134369,412.667506,0,0,44.29134,29.999971,0,1
2008,2,2ECFC8410C,00,00,14.7,19.094985,507.004773,0,0,44.29134,29,0,1
2008,3,2ECFC8410C,00,00,14.7,16.911464,498.575006,0,0,44.29134,29.999971,0,1
2008,4,2ECFC8410C,00,00,14.7,15.026348,525.29609,0,0,44.29134,30,0,1
2008,5,2ECFC8410C,00,00,14.7,19.693181,527.408002,0,0,44.29134,29.999971,0,1
2008,6,2ECFC8410C,00,00,14.7,14.20448,546.563674,0,0,44.29134,30,0,1
2008,7,2ECFC8410C,00,00,0,15.156404,546.262109,0,0,44.29134,29.999971,0,1
2008,8,2ECFC8410C,00,00,14.7,14.803364,586.985572,0,0,44.29134,31,0,1
2008,9,2ECFC8410C,00,00,14.7,12.294475,548.333598,0,0,44.29134,30,0,1
2008,10,2ECFC8410C,00,00,14.7,10.960495,522.450264,0,0,44.29134,31,0,1
2008,11,2ECFC8410C,00,00,14.7,11.566954,551.358144,0,0,44.29134,30,0,1
2008,12,2ECFC8410C,00,00,14.7,14.754669,569.017029,0,0,44.29134,31,0,1
2009,1,2ECFC8410C,00,00,14.7,14.210905,547.428782,0,0,44.29134,29.999971,0,1
2009,2,2ECFC8410C,00,00,14.7,11.950633,578.033236,0,0,44.29134,28,0,1
2009,3,2ECFC8410C,00,00,14.7,12.011502,599.31073,0,0,44.29134,29.999971,0,1
2009,4,2ECFC8410C,00,00,14.7,14.143678,619.247133,0,0,44.29134,30,0,1
2009,5,2ECFC8410C,00,00,0,14.724235,667.712007,14.377476,0,44.29134,31,0,1
2009,6,2ECFC8410C,00,00,14.7,15.967722,643.179867,0,0,44.29134,30,0,1
2009,7,2ECFC8410C,00,00,14.7,16.793784,578.452544,0,0,44.29134,31,0,1
2009,8,2ECFC8410C,00,00,14.7,13.809169,575.782311,0,0,44.29134,28.999973,0,1
2009,9,2ECFC8410C,00,00,14.7,22.540571,716.790112,14.463541,0,44.29134,30,0,1
2009,10,2ECFC8410C,00,00,14.7,22.180698,700.649138,14.651229,0,44.29134,31,0,1
2009,11,2ECFC8410C,00,00,14.7,22.309944,687.671204,14.736601,0,44.29134,30,0,1
2009,12,2ECFC8410C,00,00,14.7,25.562991,637.796653,14.352563,0,44.29134,29.999971,0,1
2010,1,2ECFC8410C,00,00,14.7,29.64325,630.536621,13.869549,0,44.29134,31,0,1
2010,2,2ECFC8410C,00,00,14.7,36.024867,633.911259,14.194017,0,44.29134,28,0,1
2010,3,2ECFC8410C,00,00,0,28.113407,615.300232,14.349559,0,44.29134,31,0,1
2010,4,2ECFC8410C,00,00,14.7,24.234625,595.301794,13.95563,0,44.29134,30,0,1
2010,5,2ECFC8410C,00,00,14.7,26.524723,598.965261,13.853521,0,44.29134,31,0,1
2010,6,2ECFC8410C,00,00,14.7,27.844974,560.696537,0,0,44.29134,30,0,1
2010,7,2ECFC8410C,00,00,14.7,29.831944,553.755452,13.957836,0,44.29134,31,0,1
2010,8,2ECFC8410C,00,00,0,31.098021,573.726759,14.253267,0,44.29134,31,0,1
2010,9,2ECFC8410C,00,00,14.7,31.029713,557.901546,14.221959,0,44.29134,30,0,1
2010,10,2ECFC8410C,00,00,14.7,30.191071,563.566682,14.125865,0,44.29134,31,0,1
2010,11,2ECFC8410C,00,00,14.7,29.633376,585.876528,13.864929,0,44.29134,30,0,1
2010,12,2ECFC8410C,00,00,0,28.985864,603.6621,14.15162,0,44.29134,31,0,1
2011,1,2ECFC8410C,00,00,14.7,28.71804,604.355193,14.332437,0,44.29134,31,0,1
